latitude,longitude,altitude,geometry,coordinates,avspeed,distance,duration,endtime,maxspeed,minspeed,starttime,streetnames,taxiid,tripid
,,,LineString,"-8.61388,41.1412,-8.61403,41.1411,-8.61448,41.1414,-8.61431,41.1422,-8.61353,41.1433,-8.61223,41.1443,-8.61137,41.145,-8.61117,41.1449,-8.61113,41.145,-8.6107,41.1445,-8.61026,41.1433,-8.6088,41.1432,-8.60818,41.1429,-8.60817,41.1429,-8.60816,41.1429,-8.6",14.75063868,982.0428941,225,10/1/2013 0:53,37.34620849,0.200970251,10/1/2013 0:49,"Rua Arnaldo Gama,Rua Arnaldo Gama,Rua Arnaldo Gama,Rua Bitaraes,Rua Arnaldo Gama,Rua de Mouzinho da Silveira,Rua de Mouzinho da Silveira,Rua de Mouzinho da Silveira,Rua de Mouzinho da Silveira,Rua do Infante Dom Henrique,Rua do Infante Dom Henrique,Rua de Mouzinho da Silveira,Rua de Mouzinho da Silveira,Rua de Saraiva de Carvalho,Rua de Saraiva de Carvalho,Rua Bitaraes",20000120,417208
,,,LineString,"-8.6098,41.1564,-8.60989,41.1553,-8.60989,41.1539,-8.60985,41.1532,-8.61044,41.1513,-8.61105,41.1499,-8.61116,41.1481,-8.6114,41.148,-8.61203,41.1479,-8.61991,41.1479,-8.62029,41.1471",40.64561239,1769.184915,150,10/1/2013 1:08,158.3524833,5.512011103,10/1/2013 1:06,"Rua Doutor Alberto Aires de Gouveia,Rua de Elisio de Melo,Rua Doutor Tiago de Almeida,Rua de Elisio de Melo,Rua de Camoes,Avenida dos Aliados,Rua de Camoes,Rua Clube dos Fenianos,Rua de Camoes,Rua dos Herois e dos Martires de Angola,Rua de Camoes",20000231,417210
,,,LineString,"-8.63062,41.155,-8.63062,41.155,-8.63065,41.1545,-8.63056,41.1532,-8.63053,41.1527,-8.63052,41.1527,-8.63053,41.1527,-8.63054,41.1526,-8.62893,41.1524,-8.62682,41.1524,-8.62636,41.1525,-8.62585,41.1514,-8.62572,41.1497,-8.62556,41.1489,-8.6243,41.1482,-8.",22.90820153,3439.36222,525,10/1/2013 0:31,46.45401533,0,10/1/2013 0:22,"Central de Camionagem da Batalha,Rua Bitaraes,Rua do General Sousa Dias,Rua de Saraiva de Carvalho,Praca de Almeida Garrett,Rua de Saraiva de Carvalho,Praca de Almeida Garrett,Rua Arquitecto Marques da Silva,Rua Arquitecto Marques da Silva,Praca de Almeida Garrett,Rua de Dom Manuel II,Rua de Julio Dinis,Rua de Julio Dinis,Rua de Julio Dinis,Praca da Galiza,Rua Arquitecto Marques da Silva,Rua do Campo Alegre,Rua do Campo Alegre,Rua dos Clerigos,Rua dos Lameiroes,Passeio das Fontainhas,Rua Campo dos Martires da Patria,Rua do Duque de Loule,Rua da Restauracao,Rua Campo dos Martires da Patria,Rua Doutor Alberto Aires de Gouveia,Rua de Dom Manuel II,Rua de Dom Manuel II,Rua Professor Vicente Jose de Carvalho,Rua de Alexandre Herculano,Rua do Duque de Loule,Rua do Duque de Loule,Rua Arquitecto Marques da Silva,Rua Arquitecto Marques da Silva,Rua Arquitecto Marques da Silva,Rua Arquitecto Marques da Silva",20000653,417211
,,,LineString,"-8.61268,41.1459,-8.61224,41.1459,-8.61093,41.1459,-8.61085,41.1447,-8.61039,41.1432,-8.60871,41.1431,-8.60827,41.143,-8.6059,41.1425,-8.60487,41.1441,-8.60405,41.1454,-8.60355,41.1455,-8.60263,41.1456,-8.60147,41.1455,-8.60016,41.1446,-8.59899,41.1437,-8",22.28297787,1951.466063,300,10/1/2013 1:03,49.46380774,0,10/1/2013 0:58,"Rua do Duque de Loule,Rua do General Sousa Dias,Praca da Liberdade,Rua dos Clerigos,Rua dos Clerigos,Calcada de Vandoma,Rua Bitaraes,Rua de Saraiva de Carvalho,Rua de Saraiva de Carvalho,Rua de Sao Victor,Rua de Sao Victor,Avenida de Rodrigues de Freitas,Avenida de Rodrigues de Freitas,Avenida de Rodrigues de Freitas,Rua do Duque de Saldanha,Rua do Duque de Saldanha,Rua de Sao Victor,Rua de Sao Victor,Rua de Sao Victor,Rua Gomes Freire,Rua do Duque de Saldanha",20000436,417212
,,,LineString,"-8.63815,41.1595,-8.63844,41.1595,-8.6385,41.1595,-8.63851,41.1595,-8.6385,41.1595,-8.63891,41.1596,-8.64085,41.16,-8.64116,41.1604,-8.63925,41.1612,-8.63725,41.162,-8.63525,41.1629,-8.63383,41.1635,-8.63288,41.1626,-8.63182,41.1624,-8.62974,41.1633,-8.62",26.88503217,3181.903807,420,10/1/2013 1:07,56.86574249,0,10/1/2013 1:00,"Rua do Monte dos Burgos,Rua do Monte dos Burgos,Rua de Sarmento de Beires,Avenida Conselho da Europa,Avenida da Franca,Rua Armando Laroze Rocha,Rua Padre Rebelo da Costa,Rua do Monte dos Burgos,Rua Padre Rebelo da Costa,Rua do Monte dos Burgos,Avenida da Franca,Avenida da Franca,Avenida da Franca,Avenida da Boavista,Rua de Domingos Sequeira,Avenida da Boavista,Avenida da Boavista,Avenida da Boavista,Avenida da Boavista,Avenida da Boavista,Rua de Domingos Sequeira,Rua de Pedro Hispano,Rua de Domingos Sequeira,Rua do Tenente Valadim,Rua de 5 de Outubro,Avenida de Sidonio Pais,Rua de Pedro Hispano,Rua de Pedro Hispano,Rua de Pedro Hispano",20000601,417218
,,,LineString,"-8.61111,41.1493,-8.61097,41.1493,-8.61063,41.1493,-8.61063,41.1493,-8.61065,41.1493,-8.61068,41.1493,-8.61069,41.1493,-8.61041,41.1493,-8.61027,41.1504,-8.61012,41.1507,-8.61012,41.1508,-8.60987,41.151,-8.60997,41.1521,-8.60995,41.1538,-8.60924,41.1556,-",25.43948558,3496.912924,480,10/1/2013 0:32,83.27203106,0,10/1/2013 0:24,"Rua de Costa Cabral,Rua de Costa Cabral,Rua de Costa Cabral,Praca General Humberto Delgado,Praca General Humberto Delgado,Rua de Camoes,Rua de Rodrigues Sampaio,Rua de Costa Cabral,Rua de Rodrigues Sampaio,Rua de Rodrigues Sampaio,Avenida dos Aliados,Rua de Camoes,Rua Doutor Antonio Luis Gomes,Praca General Humberto Delgado,Praca Trindade,Rua de Fernandes Tomas,Rua da Trindade,Rua da Trindade,Rua de Faria Guimaraes,Rua de Costa Cabral,Rua de Fonseca Cardoso,Rua de Costa Cabral,Rua de Fonseca Cardoso,Rua de Costa Cabral,Rua de Faria Guimaraes,Rua de Faria Guimaraes,Rua de Bolama,Rua de Costa Cabral,Rua de Bolama,Rua Alvaro de Casteloes,Rua Alvaro de Casteloes,Rua de Costa Cabral,Rua de Costa Cabral",20000561,417220
,,,LineString,"-8.60484,41.1611,-8.60508,41.1608,-8.60511,41.1607,-8.60539,41.1603,-8.60596,41.1591,-8.60468,41.1588,-8.60458,41.1575,-8.60468,41.1554,-8.60465,41.1547,-8.60492,41.1535,-8.60719,41.1536,-8.60779,41.1536,-8.60784,41.1536,-8.60963,41.1536,-8.60972,41.1537,",21.97021025,1734.586804,285,10/1/2013 1:01,56.07820623,1.004687288,10/1/2013 0:56,"Rua dos Herois e dos Martires de Angola,Rua de Camoes,Rua de Camoes,Rua de Camoes,Rua Joao de Oliveira Ramos,Viaduto de Goncalo Cristovao,Rua do Bonjardim,Praca do Marques de Pombal,Praca do Marques de Pombal,Praca do Marques de Pombal,Viaduto de Goncalo Cristovao,Rua de Santa Catarina,Rua de Santa Catarina,Rua de Santa Catarina,Rua de Santa Catarina,Rua de Goncalo Cristovao,Rua de Goncalo Cristovao,Rua de Goncalo Cristovao,Rua de Goncalo Cristovao,Rua Clube dos Fenianos",20000341,417221
,,,LineString,"-8.65555,41.1785,-8.65806,41.1802,-8.66119,41.1828,-8.66481,41.1857,-8.66886,41.1885,-8.67344,41.1894,-8.67747,41.1905,-8.68056,41.1932,-8.68346,41.1961,-8.68458,41.1979,-8.68372,41.1969,-8.6855,41.1959,-8.68743,41.1945,-8.68908,41.1946,-8.69051,41.1958,-",46.27782154,12925.28358,990,10/1/2013 0:44,110.4508852,0,10/1/2013 0:27,"Avenida Doutor Antonio Macedo,Avenida Doutor Antonio Macedo,IC1,IC1,IC1,IC1,IC1,Avenida Doutor Antonio Macedo,IC1,Avenida Antunes Guimaraes,Avenida Doutor Antonio Macedo,IC1,IC1,E82,IC1,Avenida Antunes Guimaraes,Avenida Doutor Antonio Macedo,Avenida Antunes Guimaraes,Avenida Doutor Antonio Macedo,Avenida Antunes Guimaraes,Avenida Doutor Antonio Macedo,Rua do Campo Alegre,IC1,Avenida Doutor Antonio Macedo,Avenida Doutor Antonio Macedo,IC1,IC1,Avenida Doutor Antonio Macedo,Avenida Doutor Antonio Macedo,IC1,Rua do Campo Alegre,IC1,Rua do Campo Alegre,Avenida Doutor Antonio Macedo,Avenida Antunes Guimaraes,Avenida Doutor Antonio Macedo,Avenida Doutor Antonio Macedo,Avenida Doutor Antonio Macedo,Avenida Antunes Guimaraes,Avenida Antunes Guimaraes,Avenida Antunes Guimaraes,Rua do Campo Alegre,Rua do Campo Alegre,Rua do Campo Alegre,Rua do Campo Alegre,Rua do Campo Alegre,Rua de Goncalo Sampaio,Rua Conde Covilha,Rua de Goncalo Sampaio,Avenida Associacao Empresarial de Portugal,IC1,IC1,IC1,IC1,Avenida Associacao Empresarial de Portugal,Rua de Goncalo Sampaio,Avenida Associacao Empresarial de Portugal,Avenida Associacao Empresarial de Portugal,Rua de Goncalo Sampaio,Avenida Associacao Empresarial de Portugal,Rua Caldas Xavier,Rua de 5 de Outubro,Avenida de Sidonio Pais,Avenida de Sidonio Pais,Praca de Mouzinho de Albuquerque,Praca de Mouzinho de Albuquerque,Rua de 5 de Outubro",20000067,417223
,,,LineString,"-8.60184,41.1818,-8.60181,41.1818,-8.6018,41.1818,-8.60181,41.1818,-8.60179,41.1819,-8.60157,41.1826,-8.60133,41.1829,-8.60036,41.1829,-8.59846,41.1824,-8.59684,41.1821,-8.59453,41.1814,-8.59174,41.1803,-8.58847,41.1796,-8.58575,41.1803,-8.58385,41.1814,-",33.53040569,6992.418321,735,10/1/2013 1:09,68.28505973,0,10/1/2013 0:56,"Estrada da Circunvalacao,Estrada da Circunvalacao,Rua Diogo Macedo,Alameda Professor Hernani Monteiro,Rua das Linhas de Torres,Hospital de Sao Joao,Estrada da Circunvalacao,Alameda Professor Hernani Monteiro,Hospital de Sao Joao,Rua das Linhas de Torres,Hospital de Sao Joao,Hospital de Sao Joao,Rua Diogo Macedo,Rua das Linhas de Torres,Hospital de Sao Joao,Rua das Linhas de Torres,Hospital de Sao Joao,Rua Diogo Macedo,Alameda de Cartes,Alameda de Cartes,Hospital de Sao Joao,Rua Diogo Macedo,Alameda de Cartes,Rua Diogo Macedo,Avenida da Cidade de Leon,Alameda de Cartes,Alameda de Cartes,Rua Antonio Ricca Goncalves,Rua Diogo Macedo,Avenida Francisco Xavier Esteves,Avenida da Cidade de Leon,Avenida da Cidade de Leon,Alameda Arquitecto Carlos Ramos,Alameda Arquitecto Carlos Ramos,Estrada da Circunvalacao,Estrada da Circunvalacao,Estrada da Circunvalacao,Estrada da Circunvalacao,Estrada da Circunvalacao,Estrada da Circunvalacao,Estrada da Circunvalacao,Estrada da Circunvalacao,Estrada da Circunvalacao,Estrada da Circunvalacao,Estrada da Circunvalacao,Estrada da Circunvalacao,Rua de Vila Cova,Estrada da Circunvalacao,Estrada da Circunvalacao,Estrada da Circunvalacao",20000616,417224
,,,LineString,"-8.60873,41.1537,-8.60793,41.1535,-8.6066,41.1535,-8.60533,41.1535,-8.60469,41.1537,-8.60455,41.1549,-8.60459,41.1564,-8.60443,41.1578,-8.60444,41.1595,-8.60445,41.1605,-8.60393,41.1614,-8.60392,41.1616,-8.60392,41.1616,-8.60516,41.1618,-8.60759,41.1622,-",20.59685616,4036.426299,690,10/1/2013 0:19,53.63986749,0,10/1/2013 0:08,"Rua da Constituicao,Rua da Constituicao,Rua da Constituicao,Praca do Marques de Pombal,Rua da Constituicao,Rua da Constituicao,Rua de Santa Catarina,Rua da Constituicao,Rua da Constituicao,Rua de Santa Catarina,Rua de Santa Catarina,Rua da Constituicao,Rua de Santa Catarina,Rua de Camoes,Rua de Goncalo Cristovao,Rua de Goncalo Cristovao,Rua de Goncalo Cristovao,Praca do Marques de Pombal,Praca do Marques de Pombal,Rua de Santa Catarina,Travessa Quinta Amarela,Rua da Constituicao,Rua da Constituicao,Rua da Constituicao,Rua da Constituicao,Avenida da Franca,Rua Mestre Albino Moreira,Avenida da Franca,Avenida da Franca,Rua da Prelada,Rua dos Castelos,Rua Mestre Albino Moreira,Rua de Francos,Rua dos Castelos,Rua Mestre Albino Moreira,Rua Mestre Albino Moreira,Rua Mestre Albino Moreira,Rua Mestre Albino Moreira,Rua Mestre Albino Moreira,Rua Mestre Albino Moreira,Rua Mestre Albino Moreira,Rua Mestre Albino Moreira,Rua Mestre Albino Moreira,Rua Mestre Albino Moreira,Rua Mestre Albino Moreira,Rua Mestre Albino Moreira,Rua Mestre Albino Moreira",20000233,417225
,,,LineString,"-8.60899,41.1474,-8.60857,41.1476,-8.60818,41.1482,-8.60788,41.1486,-8.60688,41.1484,-8.60664,41.1484,-8.60635,41.1483,-8.60513,41.148,-8.60344,41.1475,-8.60225,41.1472,-8.60224,41.1472,-8.60225,41.1472,-8.60225,41.1472,-8.6017,41.1472,-8.60025,41.1477,-8",17.82828675,2232.382108,435,10/1/2013 0:33,53.03326804,0,10/1/2013 0:26,"Rua de Justino Teixeira,Largo da Estacao,Rua de Pinto Bessa,Rua de Justino Teixeira,Rua de Justino Teixeira,Rua de Justino Teixeira,Rua de Justino Teixeira,Rua de Pinto Bessa,Rua de Santo Ildefonso,Rua Formosa,Rua Formosa,Rua Formosa,Rua Formosa,Rua Formosa,Rua de Sa da Bandeira,Rua de Sa da Bandeira,Rua de Sa da Bandeira,Rua de Sa da Bandeira,Rua de Pinto Bessa,Rua Formosa,Rua de Santo Ildefonso,Rua do Bonfim,Rua de Santo Ildefonso,Rua do Bonfim,Rua de Santo Ildefonso,Rua Formosa,Rua de Santo Ildefonso,Campo 24 de Agosto,Rua do Bonfim,Rua de Santo Ildefonso",20000031,417226
,,,LineString,"-8.60743,41.1455,-8.60706,41.1459,-8.60678,41.1468,-8.60687,41.1471,-8.60849,41.1475,-8.60911,41.147,-8.61021,41.1474,-8.61087,41.1483,-8.61016,41.1499,-8.60954,41.1514,-8.60996,41.1528,-8.61,41.1535,-8.60996,41.1541,-8.60931,41.1559,-8.60889,41.158,-8.60",22.39532276,2289.261406,360,10/1/2013 0:46,59.26862619,0.200911402,10/1/2013 0:40,"Rua da Constituicao,Rua da Constituicao,Rua do Doutor Magalhaes Lemos,Praca de Dom Joao I,Praca da Batalha,Praca da Batalha,Rua de Santa Catarina,Rua de Sa da Bandeira,Rua de Passos Manuel,Rua de Camoes,Rua de Faria Guimaraes,Rua da Trindade,Rua de Camoes,Avenida dos Aliados,Rua Doutor Antonio Luis Gomes,Rua de Faria Guimaraes,Rua de Faria Guimaraes,Rua de Camoes,Rua de Fonseca Cardoso,Rua de Faria Guimaraes,Travessa dos Campos,Rua de Faria Guimaraes,Rua de Faria Guimaraes,Rua de Faria Guimaraes,Rua da Constituicao",20000042,417227
,,,LineString,"-8.58926,41.1697,-8.58941,41.1697,-8.59024,41.1692,-8.59145,41.1684,-8.59286,41.1676,-8.59453,41.1669,-8.59641,41.1663,-8.59817,41.1659,-8.59869,41.1656,-8.60026,41.1648,-8.60162,41.1637,-8.60299,41.1625,-8.60374,41.162,-8.60384,41.162",26.16243615,1519.693639,195,10/1/2013 1:23,42.22722746,2.009117083,10/1/2013 1:20,"Rua de Costa Cabral,Rua de Costa Cabral,Rua de Costa Cabral,Rua de Costa Cabral,Rua de Costa Cabral,Rua de Costa Cabral,Rua de Costa Cabral,Rua de Costa Cabral,Rua de Costa Cabral,Rua de Costa Cabral,Rua de Costa Cabral,Rua de Costa Cabral,Rua de Costa Cabral,Rua de Costa Cabral",20000561,417228
,,,LineString,"-8.6588,41.1627,-8.65878,41.1627,-8.65846,41.1628,-8.65702,41.1625,-8.65481,41.1621,-8.65201,41.1617,-8.65151,41.1617,-8.65034,41.1614,-8.65003,41.1598,-8.64762,41.1586,-8.64592,41.1563,-8.64482,41.1536,-8.64469,41.1508,-8.64202,41.1492,-8.63802,41.15,-8.",37.90297053,5922.691725,555,10/1/2013 0:39,83.31056976,0.200960445,10/1/2013 0:30,"Praca de Dom Joao I,Rua da Restauracao,Praca da Liberdade,Rua de Sa da Bandeira,Rua da Restauracao,Rua dos Clerigos,Rua Campo dos Martires da Patria,Praca da Liberdade,Praca da Liberdade,Rua de Sao Filipe de Nery,Rua Campo dos Martires da Patria,Rua do Doutor Magalhaes Lemos,Travessa Arrabida,Avenida da Boavista,Rua de Dom Manuel II,Avenida da Boavista,Rua Correia de Sa,Rua Correia de Sa,Avenida da Boavista,Rua Ciriaco Cardoso,Travessa Arrabida,Avenida da Boavista,Avenida da Boavista,Rua Ciriaco Cardoso,Via de Cintura Interna,Rua Antonio Bessa Leite,Rua de Dom Manuel II,Rua de Dom Manuel II,Rua de Dom Manuel II,Rua de Julio Dinis,Rua de Julio Dinis,Rua das Estrelas,Via de Cintura Interna,Rua de Entrecampos,Rua do Campo Alegre,Rua do Campo Alegre,Via Panoramica Edgar Cardoso,Rua do Campo Alegre",20000424,417229
,,,LineString,"-8.60989,41.1519,-8.61026,41.1517,-8.61088,41.1507,-8.61216,41.1503,-8.61344,41.15,-8.61468,41.1501,-8.61467,41.1514,-8.61391,41.152,-8.6137,41.1527,-8.61346,41.1535,-8.61348,41.1537,-8.6134,41.1537,-8.61216,41.154,-8.61254,41.1549,-8.61459,41.1554,-8.617",22.2472746,1786.07036,285,10/1/2013 0:42,57.62592042,1.607497209,10/1/2013 0:37,"Rua de Camoes,Rua dos Herois e dos Martires de Angola,Travessa de Sao Carlos,Rua do Doutor Ricardo Jorge,Rua do Doutor Ricardo Jorge,Rua do General Silveira,Rua da Conceicao,Rua dos Martires da Liberdade,Rua dos Martires da Liberdade,Rua da Boavista,Rua dos Martires da Liberdade,Rua dos Martires da Liberdade,Rua dos Martires da Liberdade,Praca da Republica,Travessa da Figueiroa,Rua da Boavista,Praca da Republica,Rua de Alvares Cabral,Rua de Alvares Cabral,Rua de Cedofeita",20000649,417230
,,,LineString,"-8.6001,41.1827,-8.59966,41.1827,-8.59784,41.1822,-8.59761,41.1821,-8.59762,41.1821,-8.59763,41.1821,-8.59762,41.1821,-8.5976,41.1821,-8.59748,41.1821,-8.59599,41.1819,-8.59381,41.1811,-8.59142,41.1801,-8.58952,41.1797,-8.58883,41.1796,-8.5864,41.1799,-8.",27.49415083,4552.400402,585,10/1/2013 0:48,147.7799679,0,10/1/2013 0:38,"Rua Dom Afonso Henriques,Rua Dom Afonso Henriques,Rua Dom Afonso Henriques,Rua Dom Afonso Henriques,Rua Dom Afonso Henriques,Rua Dom Afonso Henriques,Rua Dom Afonso Henriques,Rua Dom Afonso Henriques,Rua Dom Afonso Henriques,Alameda Professor Hernani Monteiro,Rua Dom Afonso Henriques,Alameda Professor Hernani Monteiro,Alameda Professor Hernani Monteiro,Rua Doutor Roberto Frias,Alameda Professor Hernani Monteiro,Alameda Professor Hernani Monteiro,Alameda Professor Hernani Monteiro,Alameda Professor Hernani Monteiro,Rua Dom Afonso Henriques,Estrada da Circunvalacao,Estrada da Circunvalacao,Estrada da Circunvalacao,Estrada da Circunvalacao,Alameda Professor Hernani Monteiro,Rua Dom Afonso Henriques,Estrada da Circunvalacao,Estrada da Circunvalacao,Estrada da Circunvalacao,Estrada da Circunvalacao,Rua Dom Afonso Henriques,Rua Dom Afonso Henriques,Rua Dom Afonso Henriques,Rua da Restauracao,Rua Dom Afonso Henriques,Rua Dom Afonso Henriques,Rua Dom Afonso Henriques,Rua Dom Afonso Henriques,Rua Dom Afonso Henriques,Rua Dom Afonso Henriques,Rua Dom Afonso Henriques",20000662,417232
,,,LineString,"-8.61097,41.1407,-8.61115,41.1406,-8.61118,41.1406,-8.6112,41.1406,-8.61087,41.1407,-8.60999,41.1409,-8.60809,41.1411,-8.60751,41.1414,-8.60738,41.1414,-8.60573,41.1417,-8.60314,41.1419,-8.60026,41.142,-8.59758,41.1411,-8.59485,41.1399,-8.59182,41.1401,-8",36.70570644,7030.645403,675,10/1/2013 0:59,64.57924645,0,10/1/2013 0:48,"Rua da Ribeira Negra,Rua da Ribeira Negra,Rua Central de Ermentao,Rua da Ribeira Negra,Cais da Ribeira,Cais da Ribeira,Rua da Ribeira Negra,Cais da Ribeira,Cais da Ribeira,Rua Central de Ermentao,Avenida de Paiva Couceiro,Rua da Ribeira Negra,Avenida de Paiva Couceiro,Rua da Ribeira Negra,Rua da Ribeira Negra,Avenida de Paiva Couceiro,Rua Padre Arnaldo Oliveira Duarte,Avenida Escritor Costa Barreto,Avenida de Paiva Couceiro,Avenida de Paiva Couceiro,Estrada da Circunvalacao,Avenida Escritor Costa Barreto,Avenida de Paiva Couceiro,Avenida de Paiva Couceiro,Avenida de Paiva Couceiro,Avenida de Paiva Couceiro,Estrada da Circunvalacao,Rua do Freixo,Avenida Escritor Costa Barreto,Avenida Escritor Costa Barreto,N108,Avenida Escritor Costa Barreto,Avenida Escritor Costa Barreto,Avenida Escritor Costa Barreto,Avenida Escritor Costa Barreto,Rua Central de Ermentao,Rua Central de Ermentao,Calcada Convencao de Gramido,Rua Dona Rosa Branca P Moutinho,Avenida Escritor Costa Barreto,Avenida Escritor Costa Barreto,Avenida Escritor Costa Barreto,Avenida Escritor Costa Barreto,Calcada Convencao de Gramido,Rua Central de Ermentao,Calcada Convencao de Gramido",20000671,417237
,,,LineString,"-8.60576,41.1535,-8.60575,41.1534,-8.60597,41.1535,-8.60594,41.1535,-8.60626,41.1532,-8.60682,41.1522,-8.60753,41.1508,-8.60782,41.1503,-8.60897,41.1505,-8.60939,41.1496,-8.60948,41.1489,-8.60896,41.1483,-8.60876,41.1475,-8.60988,41.1476,-8.60997,41.1476,",14.07558355,1064.035553,270,10/1/2013 0:25,39.99283513,0.602813293,10/1/2013 0:21,"Rua do Bolhao,Rua das Carvalheiras,Rua das Carvalheiras,Rua de Goncalo Cristovao,Rua de Goncalo Cristovao,Rua de Goncalo Cristovao,Rua do Bonjardim,Rua de Fernandes Tomas,Rua do Bolhao,Rua do Doutor Magalhaes Lemos,Rua de Rodrigues Sampaio,Rua do Bonjardim,Praca de Dom Joao I,Rua do Bonjardim,Rua do Bonjardim,Rua do Doutor Magalhaes Lemos,Rua do Doutor Magalhaes Lemos,Rua do Doutor Magalhaes Lemos,Rua do Bonjardim",20000356,417239
,,,LineString,"-8.65246,41.1776,-8.65095,41.1782,-8.65075,41.1791,-8.65112,41.1797,-8.65246,41.1776,-8.65095,41.1782,-8.65075,41.1791,-8.65112,41.1797,-8.64949,41.1807,-8.64928,41.1809,-8.64822,41.1814,-8.64524,41.1831,-8.64236,41.1843,-8.63964,41.1831,-8.63627,41.1812,",57.33967097,16045.297,1005,10/1/2013 0:28,98.77039766,0.200858356,10/1/2013 0:11,"Via Norte,Via Norte,Estrada da Circunvalacao,Estrada da Circunvalacao,Via Norte,Estrada da Circunvalacao,Estrada da Circunvalacao,Estrada da Circunvalacao,Via Norte,Estrada da Circunvalacao,Estrada da Circunvalacao,Estrada da Circunvalacao,Estrada da Circunvalacao,Estrada da Circunvalacao,Estrada da Circunvalacao,N14,Via Norte,Via Norte,Via Norte,N14,Estrada da Circunvalacao,Via Norte,N14,Estrada da Circunvalacao,Estrada da Circunvalacao,Rua da Espinhosa,Estrada da Circunvalacao,Estrada da Circunvalacao,Rua de Augusto Nogueira da Silva,Rua Bernardino Machado,Rua da Espinhosa,Rua Bernardino Machado,N14,Rua de Augusto Nogueira da Silva,Via Diagonal,Rua Bernardino Machado,Rua Bernardino Machado,Rua de Augusto Nogueira da Silva,Rua da Espinhosa,Rua de Augusto Nogueira da Silva,Rua de Augusto Nogueira da Silva,Rua da Espinhosa,Rua da Espinhosa,Rua de Augusto Nogueira da Silva,Rua da Espinhosa,Rua da Espinhosa,Estrada da Circunvalacao,Estrada da Circunvalacao,Rua Direita de Pereiro,Avenida Fontes Pereira de Melo,Avenida Fontes Pereira de Melo,Rua Direita de Pereiro,N14,Rua Direita de Pereiro,Rua Direita de Pereiro,Estrada da Circunvalacao,N14,N14,N14,N14,Via Norte,Via Norte,N14,N14,N14,N13,Via Norte,N13",20000337,417240
,,,LineString,"-8.61082,41.1478,-8.61065,41.1487,-8.61019,41.1498,-8.61004,41.1508,-8.60971,41.1518,-8.60994,41.1533,-8.6093,41.1551,-8.60924,41.1567,-8.60919,41.1571,-8.60919,41.1571,-8.60887,41.158,-8.60809,41.1597,-8.60796,41.16,-8.60793,41.1601,-8.60792,41.1601,-8.6",21.06703287,1402.998816,225,10/1/2013 0:26,49.72776005,0,10/1/2013 0:23,"Rua de Fonseca Cardoso,Rua de Faria Guimaraes,Rua de Camoes,Rua de Fonseca Cardoso,Rua do Doutor Alfredo Magalhaes,Rua de Camoes,Rua de Camoes,Avenida dos Aliados,Rua Doutor Antonio Luis Gomes,Avenida dos Aliados,Rua da Trindade,Rua de Faria Guimaraes,Rua de Faria Guimaraes,Rua de Faria Guimaraes,Rua de Faria Guimaraes,Rua de Faria Guimaraes",20000488,417241
,,,LineString,"-8.61656,41.1471,-8.61753,41.1472,-8.61823,41.1483,-8.61923,41.1487,-8.61983,41.1479,-8.62061,41.1474,-8.62277,41.1479,-8.62529,41.1486,-8.62683,41.1489,-8.6278,41.1502,-8.62865,41.1511,-8.62893,41.1512,-8.62899,41.1511,-8.629,41.1512,-8.62926,41.1511,-8.",24.1507639,1511.796337,225,10/1/2013 1:23,53.97607809,2.676230751,10/1/2013 1:19,"Rua de Dom Manuel II,Rua Doutor Tiago de Almeida,Rua de Clemente Meneres,Rua de Clemente Meneres,Rua do Carmo,Rua do Carmo,Rua de Vilar,Rua de Dom Pedro V,Rua de Dom Manuel II,Rua de Dom Manuel II,Rua de Vilar,Rua de Vilar,Rua de Vilar,Rua de Dom Pedro V,Rua da Pena,Rua de Dom Pedro V",20000601,417246
